
EVA2_7_INNER_JOIM

|       8957 |         331 |   3.99 |
|       8958 |         331 |   2.99 |
|       8959 |         332 |   3.99 |
|       8960 |         332 |   6.99 |
|       8961 |         332 |   6.99 |
|       8962 |         332 |   6.99 |
|       8963 |         332 |   2.99 |
|       8964 |         332 |   1.99 |
|       8965 |         332 |   2.99 |
|       8966 |         332 |   0.99 |
|       8967 |         332 |   0.99 |
|       8968 |         332 |   7.99 |
|       8969 |         332 |   2.99 |
|       8970 |         332 |   8.99 |
|       8971 |         332 |   4.99 |
|       8972 |         332 |   8.99 |
|       8973 |         332 |   6.99 |
|       8974 |         332 |   1.99 |
|       8975 |         332 |   5.99 |
|       8976 |         332 |   0.99 |
|       8977 |         332 |   4.99 |
|       8978 |         332 |   0.99 |
|       8979 |         332 |   0.99 |
|       8980 |         332 |   5.99 |
|       8981 |         332 |   2.99 |
|       8982 |         332 |   4.99 |
|       8983 |         332 |   2.99 |
|       8984 |         332 |   4.99 |
|       8985 |         332 |   0.99 |
|       8986 |         332 |   3.99 |
|       8987 |         333 |   4.99 |
|       8988 |         333 |   2.99 |
|       8989 |         333 |   6.99 |
|       8990 |         333 |   1.99 |
|       8991 |         333 |   2.99 |
|       8992 |         333 |   0.99 |
|       8993 |         333 |   1.99 |
|       8994 |         333 |   4.99 |
|       8995 |         333 |   0.99 |
|       8996 |         333 |   4.99 |
|       8997 |         333 |   0.99 |
|       8998 |         333 |   6.99 |
|       8999 |         333 |   0.99 |
|       9000 |         333 |   4.99 |
|       9001 |         333 |   4.99 |
|       9002 |         333 |  10.99 |
|       9003 |         333 |   4.99 |
|       9004 |         333 |   2.99 |
|       9005 |         333 |   4.99 |
|       9006 |         333 |   6.99 |
|       9007 |         333 |   0.99 |
|       9008 |         333 |   3.99 |
|       9009 |         333 |   4.99 |
|       9010 |         333 |   4.99 |
|       9011 |         333 |   2.99 |
|       9012 |         333 |   2.99 |
|       9013 |         333 |   4.99 |
|       9014 |         334 |   6.99 |
|       9015 |         334 |   8.99 |
|       9016 |         334 |   4.99 |
|       9017 |         334 |   4.99 |
|       9018 |         334 |   0.99 |
|       9019 |         334 |   4.99 |
|       9020 |         334 |   6.99 |
|       9021 |         334 |   4.99 |
|       9022 |         334 |   0.99 |
|       9023 |         334 |   5.99 |
|       9024 |         334 |   4.99 |
|       9025 |         334 |   5.99 |
|       9026 |         334 |   4.99 |
|       9027 |         334 |   2.99 |
|       9028 |         334 |   7.99 |
|       9029 |         334 |   2.99 |
|       9030 |         334 |   3.99 |
|       9031 |         334 |   4.99 |
|       9032 |         334 |   2.99 |
|       9033 |         334 |   1.99 |
|       9034 |         334 |   7.99 |
|       9035 |         334 |   4.99 |
|       9036 |         334 |   4.99 |
|       9037 |         334 |   2.99 |
|       9038 |         334 |   0.99 |
|       9039 |         334 |   7.99 |
|       9040 |         334 |   0.99 |
|       9041 |         334 |   4.99 |
|       9042 |         334 |   3.99 |
|       9043 |         334 |   0.99 |
|       9044 |         335 |   4.99 |
|       9045 |         335 |   0.99 |
|       9046 |         335 |   0.99 |
|       9047 |         335 |   2.99 |
|       9048 |         335 |   4.99 |
|       9049 |         335 |   8.99 |
|       9050 |         335 |   4.99 |
|       9051 |         335 |   0.99 |
|       9052 |         335 |   2.99 |
|       9053 |         335 |   7.99 |
|       9054 |         335 |   0.99 |
|       9055 |         335 |   3.99 |
|       9056 |         335 |   2.99 |
|       9057 |         335 |   5.99 |
|       9058 |         335 |   4.99 |
|       9059 |         335 |   0.99 |
|       9060 |         335 |   4.99 |
|       9061 |         335 |   0.99 |
|       9062 |         335 |   1.99 |
|       9063 |         335 |   2.99 |
|       9064 |         335 |   4.99 |
|       9065 |         335 |   0.99 |
|       9066 |         335 |   0.99 |
|       9067 |         336 |   2.99 |
|       9068 |         336 |   2.99 |
|       9069 |         336 |   2.99 |
|       9070 |         336 |   2.99 |
|       9071 |         336 |   4.99 |
|       9072 |         336 |   2.99 |
|       9073 |         336 |   4.99 |
|       9074 |         336 |   0.99 |
|       9075 |         336 |   5.99 |
|       9076 |         336 |   2.99 |
|       9077 |         336 |   2.99 |
|       9078 |         336 |   0.99 |
|       9079 |         336 |   4.99 |
|       9080 |         336 |   6.99 |
|       9081 |         336 |   4.99 |
|       9082 |         336 |   6.99 |
|       9083 |         336 |   4.99 |
|       9084 |         336 |   8.99 |
|       9085 |         336 |   0.99 |
|       9086 |         336 |   0.99 |
|       9087 |         336 |   2.99 |
|       9088 |         336 |   8.99 |
|       9089 |         336 |   0.99 |
|       9090 |         336 |   3.99 |
|       9091 |         336 |   0.99 |
|       9092 |         336 |   4.99 |
|       9093 |         336 |   2.99 |
|       9094 |         336 |  10.99 |
|       9095 |         336 |   2.99 |
|       9096 |         336 |   0.99 |
|       9097 |         337 |   6.99 |
|       9098 |         337 |   4.99 |
|       9099 |         337 |   8.99 |
|       9100 |         337 |   4.99 |
|       9101 |         337 |   5.99 |
|       9102 |         337 |   5.99 |
|       9103 |         337 |   6.99 |
|       9104 |         337 |   4.99 |
|       9105 |         337 |   4.99 |
|       9106 |         337 |   2.99 |
|       9107 |         337 |   0.99 |
|       9108 |         337 |   7.99 |
|       9109 |         337 |   2.99 |
|       9110 |         337 |   4.99 |
|       9111 |         337 |   4.99 |
|       9112 |         337 |   8.99 |
|       9113 |         337 |   5.99 |
|       9114 |         337 |   0.99 |
|       9115 |         337 |   0.99 |
|       9116 |         337 |   2.99 |
|       9117 |         337 |   3.99 |
|       9118 |         337 |   6.99 |
|       9119 |         337 |   6.99 |
|       9120 |         337 |   4.99 |
|       9121 |         337 |   3.99 |
|       9122 |         337 |   5.99 |
|       9123 |         337 |   4.99 |
|       9124 |         337 |   4.99 |
|       9125 |         337 |   0.99 |
|       9126 |         338 |   0.99 |
|       9127 |         338 |   4.99 |
|       9128 |         338 |   5.99 |
|       9129 |         338 |   4.99 |
|       9130 |         338 |   6.99 |
|       9131 |         338 |   0.99 |
|       9132 |         338 |   4.99 |
|       9133 |         338 |   5.99 |
|       9134 |         338 |   0.99 |
|       9135 |         338 |   2.99 |
|       9136 |         338 |   5.99 |
|       9137 |         338 |   4.99 |
|       9138 |         338 |   4.99 |
|       9139 |         338 |   2.99 |
|       9140 |         338 |   4.99 |
|       9141 |         338 |   3.99 |
|       9142 |         338 |   0.99 |
|       9143 |         338 |   7.99 |
|       9144 |         338 |   2.99 |
|       9145 |         338 |   0.99 |
|       9146 |         338 |   4.99 |
|       9147 |         338 |   4.99 |
|       9148 |         338 |   5.99 |
|       9149 |         338 |   2.99 |
|       9150 |         338 |   3.99 |
|       9151 |         338 |   2.99 |
|       9152 |         338 |   0.99 |
|       9153 |         338 |   6.99 |
|       9154 |         339 |   5.99 |
|       9155 |         339 |   3.99 |
|       9156 |         339 |   4.99 |
|       9157 |         339 |   4.99 |
|       9158 |         339 |   6.99 |
|       9159 |         339 |   4.99 |
|       9160 |         339 |   2.99 |
|       9161 |         339 |   4.99 |
|       9162 |         339 |   0.99 |
|       9163 |         339 |   3.99 |
|       9164 |         339 |   3.99 |
|       9165 |         339 |   6.99 |
|       9166 |         339 |   0.99 |
|       9167 |         339 |   7.99 |
|       9168 |         339 |   2.99 |
|       9169 |         339 |   4.99 |
|       9170 |         339 |   0.99 |
|       9171 |         339 |   5.99 |
|       9172 |         339 |   4.99 |
|       9173 |         339 |   3.99 |
|       9174 |         339 |   4.99 |
|       9175 |         339 |   2.99 |
|       9176 |         339 |   3.99 |
|       9177 |         339 |   5.99 |
|       9178 |         339 |   0.99 |
|       9179 |         339 |   3.99 |
|       9180 |         339 |   5.99 |
|       9181 |         339 |   0.99 |
|       9182 |         339 |   4.99 |
|       9183 |         339 |   3.99 |
|       9184 |         340 |   4.99 |
|       9185 |         340 |   3.99 |
|       9186 |         340 |   5.99 |
|       9187 |         340 |   4.99 |
|       9188 |         340 |   5.99 |
|       9189 |         340 |   5.99 |
|       9190 |         340 |   0.99 |
|       9191 |         340 |   2.99 |
|       9192 |         340 |   2.99 |
|       9193 |         340 |   0.99 |
|       9194 |         340 |   4.99 |
|       9195 |         340 |   2.99 |
|       9196 |         340 |   4.99 |
|       9197 |         340 |   0.99 |
|       9198 |         340 |   4.99 |
|       9199 |         340 |   4.99 |
|       9200 |         340 |   2.99 |
|       9201 |         340 |   2.99 |
|       9202 |         340 |   8.99 |
|       9203 |         340 |   3.99 |
|       9204 |         340 |   0.99 |
|       9205 |         340 |   0.99 |
|       9206 |         340 |   4.99 |
|       9207 |         340 |   1.99 |
|       9208 |         340 |   2.99 |
|       9209 |         340 |   2.99 |
|       9210 |         340 |   4.99 |
|       9211 |         340 |   0.99 |
|       9212 |         340 |   2.99 |
|       9213 |         340 |   2.99 |
|       9214 |         340 |   9.99 |
|       9215 |         341 |   2.99 |
|       9216 |         341 |   7.99 |
|       9217 |         341 |   1.99 |
|       9218 |         341 |   7.99 |
|       9219 |         341 |   2.99 |
|       9220 |         341 |   7.99 |
|       9221 |         341 |   5.99 |
|       9222 |         341 |   4.99 |
|       9223 |         341 |   2.99 |
|       9224 |         341 |   4.99 |
|       9225 |         341 |   0.99 |
|       9226 |         341 |   2.99 |
|       9227 |         341 |   2.99 |
|       9228 |         341 |   9.99 |
|       9229 |         341 |   0.99 |
|       9230 |         341 |   6.99 |
|       9231 |         341 |   2.99 |
|       9232 |         341 |   0.99 |
|       9233 |         341 |   8.99 |
|       9234 |         341 |   4.99 |
|       9235 |         341 |   4.99 |
|       9236 |         341 |   0.99 |
|       9237 |         341 |   6.99 |
|       9238 |         342 |   5.99 |
|       9239 |         342 |   5.99 |
|       9240 |         342 |   2.99 |
|       9241 |         342 |   0.99 |
|       9242 |         342 |   4.99 |
|       9243 |         342 |   8.99 |
|       9244 |         342 |   2.99 |
|       9245 |         342 |   7.99 |
|       9246 |         342 |   0.99 |
|       9247 |         342 |   2.99 |
|       9248 |         342 |   2.99 |
|       9249 |         342 |   0.99 |
|       9250 |         342 |   5.99 |
|       9251 |         342 |   0.99 |
|       9252 |         342 |   4.99 |
|       9253 |         342 |   4.99 |
|       9254 |         342 |   2.99 |
|       9255 |         342 |   0.99 |
|       9256 |         342 |   0.99 |
|       9257 |         342 |   6.99 |
|       9258 |         342 |   4.99 |
|       9259 |         342 |   2.99 |
|       9260 |         342 |   4.99 |
|       9261 |         342 |   4.99 |
|       9262 |         342 |   4.99 |
|       9263 |         342 |   2.99 |
|       9264 |         342 |   4.99 |
|       9265 |         342 |   2.99 |
|       9266 |         342 |   0.99 |
|       9267 |         342 |   8.99 |
|       9268 |         342 |   4.99 |
|       9269 |         342 |   3.99 |
|       9270 |         343 |   3.99 |
|       9271 |         343 |   3.99 |
|       9272 |         343 |   4.99 |
|       9273 |         343 |   6.99 |
|       9274 |         343 |   0.99 |
|       9275 |         343 |   0.99 |
|       9276 |         343 |   6.99 |
|       9277 |         343 |   8.99 |
|       9278 |         343 |   0.99 |
|       9279 |         343 |   5.99 |
|       9280 |         343 |   7.99 |
|       9281 |         343 |   4.99 |
|       9282 |         343 |   3.99 |
|       9283 |         343 |   6.99 |
|       9284 |         343 |   5.99 |
|       9285 |         343 |   9.99 |
|       9286 |         343 |   5.99 |
|       9287 |         343 |   2.99 |
|       9288 |         343 |   0.99 |
|       9289 |         343 |   0.99 |
|       9290 |         343 |   2.99 |
|       9291 |         343 |   4.99 |
|       9292 |         343 |   3.99 |
|       9293 |         343 |   0.99 |
|       9294 |         343 |   5.99 |
|       9295 |         344 |   2.99 |
|       9296 |         344 |   5.99 |
|       9297 |         344 |   3.99 |
|       9298 |         344 |   4.99 |
|       9299 |         344 |   0.99 |
|       9300 |         344 |   5.99 |
|       9301 |         344 |   3.99 |
|       9302 |         344 |   5.99 |
|       9303 |         344 |   4.99 |
|       9304 |         344 |   2.99 |
|       9305 |         344 |   4.99 |
|       9306 |         344 |   5.99 |
|       9307 |         344 |   5.99 |
|       9308 |         344 |   4.99 |
|       9309 |         344 |   3.99 |
|       9310 |         344 |   0.99 |
|       9311 |         344 |   0.99 |
|       9312 |         344 |   2.99 |
|       9313 |         345 |   0.99 |
|       9314 |         345 |   0.99 |
|       9315 |         345 |   0.99 |
|       9316 |         345 |   4.99 |
|       9317 |         345 |   0.99 |
|       9318 |         345 |   4.99 |
|       9319 |         345 |   2.99 |
|       9320 |         345 |   2.99 |
|       9321 |         345 |   4.99 |
|       9322 |         345 |   3.99 |
|       9323 |         345 |   7.99 |
|       9324 |         345 |   6.99 |
|       9325 |         345 |   2.99 |
|       9326 |         345 |   8.99 |
|       9327 |         345 |   4.99 |
|       9328 |         345 |   2.99 |
|       9329 |         345 |   8.99 |
|       9330 |         345 |   4.99 |
|       9331 |         345 |   2.99 |
|       9332 |         345 |   4.99 |
|       9333 |         345 |   4.99 |
|       9334 |         345 |  10.99 |
|       9335 |         345 |   4.99 |
|       9336 |         346 |   4.99 |
|       9337 |         346 |   4.99 |
|       9338 |         346 |   5.99 |
|       9339 |         346 |   2.99 |
|       9340 |         346 |   2.99 |
|       9341 |         346 |   4.99 |
|       9342 |         346 |   8.99 |
|       9343 |         346 |   4.99 |
|       9344 |         346 |   4.99 |
|       9345 |         346 |   4.99 |
|       9346 |         346 |   2.99 |
|       9347 |         346 |   8.99 |
|       9348 |         346 |   6.99 |
|       9349 |         346 |   5.99 |
|       9350 |         346 |   6.99 |
|       9351 |         346 |   0.99 |
|       9352 |         346 |   8.99 |
|       9353 |         346 |   4.99 |
|       9354 |         346 |   4.99 |
|       9355 |         346 |   2.99 |
|       9356 |         346 |   5.99 |
|       9357 |         346 |   3.99 |
|       9358 |         346 |   0.99 |
|       9359 |         346 |   4.99 |
|       9360 |         346 |   4.99 |
|       9361 |         346 |   2.99 |
|       9362 |         346 |   5.99 |
|       9363 |         346 |   2.99 |
|       9364 |         346 |   0.99 |
|       9365 |         346 |   8.99 |
|       9366 |         346 |   5.99 |
|       9367 |         346 |   0.99 |
|       9368 |         347 |   8.99 |
|       9369 |         347 |   0.99 |
|       9370 |         347 |   4.99 |
|       9371 |         347 |   8.99 |
|       9372 |         347 |   7.99 |
|       9373 |         347 |   0.99 |
|       9374 |         347 |   4.99 |
|       9375 |         347 |   5.99 |
|       9376 |         347 |   6.99 |
|       9377 |         347 |   0.99 |
|       9378 |         347 |   2.99 |
|       9379 |         347 |   1.99 |
|       9380 |         347 |   0.99 |
|       9381 |         347 |   4.99 |
|       9382 |         347 |   4.99 |
|       9383 |         347 |   4.99 |
|       9384 |         347 |   4.99 |
|       9385 |         347 |   2.99 |
|       9386 |         347 |   4.99 |
|       9387 |         347 |   4.99 |
|       9388 |         347 |   3.99 |
|       9389 |         347 |   2.99 |
|       9390 |         347 |   8.99 |
|       9391 |         347 |   2.99 |
|       9392 |         347 |  10.99 |
|       9393 |         347 |   5.99 |
|       9394 |         347 |   4.99 |
|       9395 |         347 |   2.99 |
|       9396 |         347 |   2.99 |
|       9397 |         347 |   4.99 |
|       9398 |         348 |   0.99 |
|       9399 |         348 |   0.99 |
|       9400 |         348 |   2.99 |
|       9401 |         348 |   8.99 |
|       9402 |         348 |   0.99 |
|       9403 |         348 |   4.99 |
|       9404 |         348 |   4.99 |
|       9405 |         348 |   9.99 |
|       9406 |         348 |   0.99 |
|       9407 |         348 |   0.99 |
|       9408 |         348 |   8.99 |
|       9409 |         348 |   4.99 |
|       9410 |         348 |   0.99 |
|       9411 |         348 |   2.99 |
|       9412 |         348 |   2.99 |
|       9413 |         348 |   6.99 |
|       9414 |         348 |   4.99 |
|       9415 |         348 |   2.99 |
|       9416 |         348 |   4.99 |
|       9417 |         348 |   4.99 |
|       9418 |         348 |   2.99 |
|       9419 |         348 |   2.99 |
|       9420 |         348 |   2.99 |
|       9421 |         348 |   2.99 |
|       9422 |         348 |   7.99 |
|       9423 |         348 |   2.99 |
|       9424 |         348 |   5.99 |
|       9425 |         348 |   4.99 |
|       9426 |         348 |   2.99 |
|       9427 |         348 |   5.99 |
|       9428 |         348 |   0.99 |
|       9429 |         348 |   1.99 |
|       9430 |         348 |   3.99 |
|       9431 |         348 |   7.99 |
|       9432 |         348 |   0.99 |
|       9433 |         348 |   4.99 |
|       9434 |         349 |   4.99 |
|       9435 |         349 |   2.99 |
|       9436 |         349 |   0.99 |
|       9437 |         349 |   6.99 |
|       9438 |         349 |   8.99 |
|       9439 |         349 |   3.99 |
|       9440 |         349 |   2.99 |
|       9441 |         349 |   5.99 |
|       9442 |         349 |   0.99 |
|       9443 |         349 |   4.99 |
|       9444 |         349 |   4.99 |
|       9445 |         349 |   4.99 |
|       9446 |         349 |   2.99 |
|       9447 |         349 |   4.99 |
|       9448 |         349 |   1.99 |
|       9449 |         349 |   5.99 |
|       9450 |         349 |   0.99 |
|       9451 |         349 |   4.99 |
|       9452 |         349 |   4.99 |
|       9453 |         349 |   8.99 |
|       9454 |         349 |   3.99 |
|       9455 |         349 |   4.99 |
|       9456 |         349 |   4.99 |
|       9457 |         349 |   6.99 |
|       9458 |         349 |   6.99 |
|       9459 |         349 |   4.99 |
|       9460 |         349 |   6.99 |
|       9461 |         349 |   5.99 |
|       9462 |         349 |   2.99 |
|       9463 |         350 |   4.99 |
|       9464 |         350 |   4.99 |
|       9465 |         350 |   3.99 |
|       9466 |         350 |   0.99 |
|       9467 |         350 |   2.99 |
|       9468 |         350 |   0.99 |
|       9469 |         350 |   0.99 |
|       9470 |         350 |   5.99 |
|       9471 |         350 |   2.99 |
|       9472 |         350 |   0.99 |
|       9473 |         350 |   2.99 |
|       9474 |         350 |   1.99 |
|       9475 |         350 |   3.99 |
|       9476 |         350 |   4.99 |
|       9477 |         350 |   0.99 |
|       9478 |         350 |   6.99 |
|       9479 |         350 |   6.99 |
|       9480 |         350 |   0.99 |
|       9481 |         350 |   6.99 |
|       9482 |         350 |   2.99 |
|       9483 |         350 |   0.99 |
|       9484 |         350 |   1.99 |
|       9485 |         350 |   0.99 |
|       9486 |         351 |   1.99 |
|       9487 |         351 |   5.99 |
|       9488 |         351 |   0.99 |
|       9489 |         351 |   2.99 |
|       9490 |         351 |   2.99 |
|       9491 |         351 |   0.99 |
|       9492 |         351 |   1.99 |
|       9493 |         351 |   5.99 |
|       9494 |         351 |   0.99 |
|       9495 |         351 |   3.99 |
|       9496 |         351 |   3.99 |
|       9497 |         351 |   4.99 |
|       9498 |         351 |   5.99 |
|       9499 |         351 |   4.99 |
|       9500 |         351 |   4.99 |
|       9501 |         351 |   7.99 |
|       9502 |         351 |   0.99 |
|       9503 |         351 |   2.99 |
|       9504 |         351 |   0.99 |
|       9505 |         351 |   6.99 |
|       9506 |         351 |   4.99 |
|       9507 |         351 |   4.99 |
|       9508 |         351 |   2.99 |
|       9509 |         351 |   2.99 |
|       9510 |         352 |   2.99 |
|       9511 |         352 |   0.99 |
|       9512 |         352 |   4.99 |
|       9513 |         352 |   4.99 |
|       9514 |         352 |   4.99 |
|       9515 |         352 |   4.99 |
|       9516 |         352 |   4.99 |
|       9517 |         352 |   5.99 |
|       9518 |         352 |   2.99 |
|       9519 |         352 |   7.99 |
|       9520 |         352 |   6.99 |
|       9521 |         352 |   4.99 |
|       9522 |         352 |   5.99 |
|       9523 |         352 |   2.99 |
|       9524 |         352 |   0.99 |
|       9525 |         352 |   5.99 |
|       9526 |         352 |   6.99 |
|       9527 |         352 |   0.99 |
|       9528 |         352 |   5.99 |
|       9529 |         352 |   2.99 |
|       9530 |         352 |   4.99 |
|       9531 |         352 |   0.99 |
|       9532 |         352 |   2.99 |
|       9533 |         353 |   6.99 |
|       9534 |         353 |   2.99 |
|       9535 |         353 |   7.99 |
|       9536 |         353 |   6.99 |
|       9537 |         353 |   5.99 |
|       9538 |         353 |   1.99 |
|       9539 |         353 |   3.99 |
|       9540 |         353 |   3.99 |
|       9541 |         353 |   2.99 |
|       9542 |         353 |   0.99 |
|       9543 |         353 |   4.99 |
|       9544 |         353 |   4.99 |
|       9545 |         353 |   5.99 |
|       9546 |         353 |   0.99 |
|       9547 |         353 |   4.99 |
|       9548 |         353 |   1.99 |
|       9549 |         353 |   0.99 |
|       9550 |         353 |   2.99 |
|       9551 |         354 |   0.99 |
|       9552 |         354 |   1.99 |
|       9553 |         354 |   0.99 |
|       9554 |         354 |   0.99 |
|       9555 |         354 |   4.99 |
|       9556 |         354 |   6.99 |
|       9557 |         354 |   2.99 |
|       9558 |         354 |   2.99 |
|       9559 |         354 |   0.99 |
|       9560 |         354 |   5.99 |
|       9561 |         354 |   2.99 |
|       9562 |         354 |   4.99 |
|       9563 |         354 |   4.99 |
|       9564 |         354 |   3.99 |
|       9565 |         354 |   0.99 |
|       9566 |         354 |   4.99 |
|       9567 |         354 |   0.99 |
|       9568 |         354 |   5.99 |
|       9569 |         354 |   0.99 |
|       9570 |         354 |   2.99 |
|       9571 |         354 |   0.99 |
|       9572 |         354 |   4.99 |
|       9573 |         354 |   8.99 |
|       9574 |         354 |   4.99 |
|       9575 |         354 |   0.99 |
|       9576 |         354 |   2.99 |
|       9577 |         354 |   6.99 |
|       9578 |         354 |   6.99 |
|       9579 |         354 |   3.99 |
|       9580 |         354 |   4.99 |
|       9581 |         354 |   2.99 |
|       9582 |         354 |   0.99 |
|       9583 |         354 |   5.99 |
|       9584 |         354 |   0.99 |
|       9585 |         354 |   7.98 |
|       9586 |         354 |   0.00 |
|       9587 |         355 |   3.99 |
|       9588 |         355 |   0.99 |
|       9589 |         355 |   2.99 |
|       9590 |         355 |   5.99 |
|       9591 |         355 |   6.99 |
|       9592 |         355 |   4.99 |
|       9593 |         355 |   5.99 |
|       9594 |         355 |   0.99 |
|       9595 |         355 |   6.99 |
|       9596 |         355 |   2.99 |
|       9597 |         355 |   4.99 |
|       9598 |         355 |   4.99 |
|       9599 |         355 |   5.99 |
|       9600 |         355 |   1.99 |
|       9601 |         355 |   0.99 |
|       9602 |         355 |   0.99 |
|       9603 |         355 |   1.99 |
|       9604 |         355 |   3.99 |
|       9605 |         355 |   2.99 |
|       9606 |         355 |   0.99 |
|       9607 |         356 |   4.99 |
|       9608 |         356 |   0.99 |
|       9609 |         356 |   2.99 |
|       9610 |         356 |   4.99 |
|       9611 |         356 |   6.99 |
|       9612 |         356 |   4.99 |
|       9613 |         356 |   0.99 |
|       9614 |         356 |   4.99 |
|       9615 |         356 |   0.99 |
|       9616 |         356 |   2.99 |
|       9617 |         356 |   1.99 |
|       9618 |         356 |   0.99 |
|       9619 |         356 |   3.99 |
|       9620 |         356 |   5.99 |
|       9621 |         356 |   4.99 |
|       9622 |         356 |   3.99 |
|       9623 |         356 |   6.99 |
|       9624 |         356 |   3.99 |
|       9625 |         356 |   4.99 |
|       9626 |         356 |   3.99 |
|       9627 |         356 |   2.99 |
|       9628 |         356 |   4.99 |
|       9629 |         356 |   2.99 |
|       9630 |         356 |   0.99 |
|       9631 |         356 |   4.99 |
|       9632 |         356 |   5.99 |
|       9633 |         356 |   6.99 |
|       9634 |         356 |   4.99 |
|       9635 |         356 |   5.99 |
|       9636 |         356 |   2.99 |
|       9637 |         357 |   2.99 |
|       9638 |         357 |   4.99 |
|       9639 |         357 |   0.99 |
|       9640 |         357 |   5.99 |
|       9641 |         357 |   1.99 |
|       9642 |         357 |   1.99 |
|       9643 |         357 |   6.99 |
|       9644 |         357 |   3.99 |
